Time,Temp,Gas,Humidity,Pressure,Alt,PM 1.0,PM 2.5,PM 10
1740178774.4958055,23.86203125,148156,36.603851301815034,1010.2929581596348,24.64853423810757,1,2,2
1740178775.5081139,23.86203125,148941,36.59224259648539,1010.298253451312,24.60434295476021,1,2,2
1740178776.5205514,23.8614453125,148678,36.59798876114646,1010.2937737859876,24.641727504474737,1,2,2
1740178777.5332808,23.861640625,149204,36.6096172534487,1010.2993855648831,24.594895047870676,1,2,2
1740178778.545472,23.8614453125,148548,36.59798876114646,1010.3025992648384,24.568075578637387,1,2,2
1740178779.5572085,23.86046875,149072,36.61530594643824,1010.3063120804379,24.537090897818164,1,2,2
1740178780.5695038,23.859296875,149204,36.60358023614957,1010.3150036570273,24.46455716147828,1,2,2
1740178781.5818207,23.8583203125,149204,36.60928806203745,1010.3098909928333,24.507223771041605,1,2,2
1740178782.5941458,23.8579296875,148548,36.603444706195816,1010.3092579999332,24.512506285613522,1,2,2
1740178783.6050215,23.85734375,149072,36.614996082603966,1010.3100735959359,24.505699894175912,1,2,2
1740178784.6158812,23.85734375,150267,36.60919124318876,1010.3065434256989,24.535160247737355,1,2,2
1740178785.6267292,23.85734375,149469,36.614996082603966,1010.3100735959359,24.505699894175912,1,2,2
1740178786.6376197,23.85734375,149867,36.614996082603966,1010.3047783407343,24.549890454493195,1,2,2
1740178787.6494029,23.85578125,150401,36.609036335067984,1010.2987162187937,24.600480987758637,1,2,2
1740178788.6621778,23.8548046875,150535,36.61474432562415,1010.2988988269467,24.598957055101476,1,2,2
1740178789.6731195,23.853828125,150535,36.603038127850716,1010.3043766555767,24.553242650376575,1,2,2
1740178790.6839838,23.853828125,150804,36.59723377100318,1010.3043766555767,24.553242650376575,1,2,2
1740178791.6939466,23.854609375,151074,36.59150705502741,1010.3109378745108,24.498487237040504,1,2,2
1740178792.7048497,23.853828125,150939,36.568215267934946,1010.3061417308827,24.538512519487487,1,2,2
1740178793.7159226,23.8548046875,150804,36.57991876564019,1010.3077242162917,24.52530617874025,1,2,2
1740178794.7282562,23.854609375,150670,36.5566867599374,1010.3074077191609,24.527947445955576,1,2,2
1740178795.7405245,23.8532421875,151345,36.556551376817936,1010.3104874614812,24.502246064701524,1,2,2
1740178796.752823,23.853046875,150535,36.544927061530146,1010.3066408161883,24.534347493111902,1,2,2
1740178797.7650683,23.8532421875,151617,36.556551376817936,1010.3104874614812,24.502246064701524,1,2,2
1740178798.7775917,23.8536328125,152164,36.550787453127754,1010.3093553836868,24.51169358896474,1,2,2
1740178799.789975,23.853828125,151481,36.52759855091387,1010.3167321848766,24.45013215371603,1,2,2
1740178800.8021727,23.85421875,151617,36.53343894371813,1010.3156001085817,24.45957961818158,1,1,1
1740178801.8140254,23.853828125,150804,36.5159957433238,1010.3114369574172,24.49432224669609,1,1,1
1740178802.826272,23.853828125,151617,36.498593172523435,1010.3043766555767,24.553242650376575,1,1,1
1740178803.838628,23.8532421875,152027,36.50433585724108,1010.3087223875281,24.516976132997463,1,1,2
1740178804.8509853,23.85421875,152027,36.4986318033562,1010.3103048781081,24.503769776407538,1,1,2
1740178805.8633854,23.853828125,152301,36.48699255237967,1010.3096718818028,24.509052317644784,1,1,2
1740178806.8757613,23.85421875,151890,36.487031173191966,1010.3103048781081,24.503769776407538,1,1,2
1740178807.8880835,23.854609375,152027,36.48706979416056,1010.3091727967845,24.513217331509615,1,1,2
1740178808.9004476,23.854609375,152301,36.47547002895373,1010.3109378745108,24.498487237040504,1,1,2
1740178809.9128728,23.8548046875,152715,36.475489334486205,1010.3094892944689,24.5105760634084,0,1,2
1740178810.9252803,23.85421875,151890,36.48123118622668,1010.3067747249733,24.533229981788885,0,1,2
1740178811.9369454,23.853828125,152439,36.469593262748745,1010.3043766555767,24.553242650376575,0,1,2
1740178812.9493225,23.853828125,152301,36.47539280721442,1010.2955512805884,24.626893604528906,1,1,2
1740178813.9616106,23.85265625,153270,36.47527697577729,1010.2918872474692,24.657471442433053,1,1,2
1740178814.9739785,23.8532421875,152164,36.46373603616491,1010.2946017996027,24.634817398649723,1,1,2
1740178815.986202,23.8536328125,152992,36.469573959916815,1010.2934697127664,24.644265118650633,1,1,2
1740178816.9984968,23.8536328125,152715,36.45217664650353,1010.3040601591217,24.555883919043776,1,1,2
1740178818.0108104,23.854609375,152577,36.463871138724784,1010.303877564222,24.55740773479281,1,1,2
