Time,Latitude,Longitude,counts,PM1,PM25,PM10,Temperature,Humidity,Pressure,Altitude,VOC
1743814910.34,0,0,33.5,0.0,1.0,2.0,23.91876953125,40.05519757091746,1004.617642528304,72.11944790794276,175945.5
1743814912.24,0,0,36.5,0.0,1.0,2.0,23.91876953125,40.05519757091746,1004.617642528304,72.11944790794276,175945.5
1743814914.31,0,0,41.5,0.5,1.0,2.0,23.913593749999997,40.01547812494805,1004.605932076304,72.21762365642965,176038.5
1743814916.27,0,0,43.5,0.5,1.0,2.0,23.907734374999997,40.06607402627587,1004.6040395621451,72.2334898786406,176409.0
1743814918.28,0,0,43.5,1.0,1.0,2.0,23.900996093750003,40.04727498497309,1004.5907964198631,72.34451635849075,175861.0
1743814920.3,0,0,42.0,1.0,1.0,2.0,23.8997265625,40.10138223593294,1004.5960708246655,72.30029728102791,175026.0
1743814922.3,0,0,33.5,1.0,1.0,2.0,23.90744140625,40.15043835294979,1004.5926968059275,72.32858403017079,174937.5
1743814924.27,0,0,30.0,1.0,1.0,2.0,23.91486328125,40.190433446435236,1004.5879578691404,72.36831406756595,175853.0
1743814926.32,0,0,33.5,0.5,1.0,1.5,23.9235546875,40.22453977119102,1004.5888293811612,72.36100750666245,176037.5
1743814928.25,0,0,33.5,0.5,1.0,1.5,23.935664062500003,40.044947974949736,1004.5796160420358,72.43825020532952,176688.0
1743814930.32,0,0,37.5,0.0,1.0,1.0,23.944355468749997,40.00972083195942,1004.5632506899867,72.57545525082571,176968.5
1743814932.27,0,0,29.0,0.0,1.0,1.0,23.948359375,39.9980975600413,1004.5622449571852,72.58388724694933,177066.0
1743814934.3,0,0,34.0,0.0,0.0,0.0,23.94220703125,39.96129910273095,1004.5653389949036,72.5579471253069,177061.5
1743814936.3,0,0,34.0,0.0,0.0,0.0,23.911250000000003,39.96703668322766,1004.5614519479886,72.5905357944576,177061.5
1743814938.32,0,0,37.0,0.0,0.0,0.0,23.849726562500003,39.999636336164855,1004.5569973682593,72.62788279781509,179818.0
1743814940.28,0,0,33.0,0.0,0.0,0.0,23.80314453125,40.05190609279937,1004.5459313548771,72.72066035549862,180302.0
1743814942.3,0,0,31.5,0.0,0.0,0.0,23.76125,40.11071401950137,1004.5566873836142,72.63048174358116,180886.0
1743814944.25,0,0,31.5,0.0,0.0,0.0,23.723359375,40.172978968344836,1004.563713079895,72.57157860687562,179914.5
1743814946.3,0,0,32.5,0.0,0.0,0.0,23.697578125,40.2033889848901,1004.5588132341941,72.61265865663948,180497.5
1743814948.28,0,0,28.5,0.0,0.0,0.0,23.663984375,40.26915655710668,1004.545335441198,72.72565660797926,180011.0
1743814950.32,0,0,34.5,0.0,0.0,0.0,23.633515625,40.293043808511186,1004.5285746788945,72.8661805988834,180404.5
1743814952.28,0,0,38.0,0.0,0.0,0.0,23.60880859375,40.36280804004751,1004.5199042286699,72.93887529383593,180398.5
1743814954.26,0,0,38.0,0.0,0.0,0.0,23.57150390625,40.413135379854474,1004.5260062488003,72.88771472229504,181377.0
1743814956.33,0,0,32.5,0.0,0.0,0.0,23.52619140625,40.46563472922172,1004.5368160803202,72.79708352622899,182763.0
1743814958.25,0,0,31.5,0.0,0.0,0.0,23.52619140625,40.46563472922172,1004.5368160803202,72.79708352622899,182763.0
1743814960.32,0,0,30.0,1.0,1.0,1.0,23.48126953125,40.48799122630499,1004.5473206465394,72.70901254769447,182763.0
1743814962.25,0,0,30.0,1.0,1.0,1.0,23.471699218749997,40.51716262533877,1004.5450600596475,72.72796533996336,182365.0
1743814964.3,0,0,35.5,1.0,1.0,1.0,23.4753125,40.52056878731823,1004.5289489490419,72.86304269557988,181179.0
1743814966.27,0,0,39.5,1.0,1.0,1.0,23.4899609375,40.5312010819491,1004.5291708359064,72.86118235217765,181969.0
1743814968.3,0,0,36.0,1.0,1.0,1.0,23.49357421875,40.49836990466147,1004.5565724896578,72.63144515192178,182264.5
1743814970.27,0,0,32.5,1.0,1.0,1.0,23.5130078125,40.46422119372225,1004.5678955967958,72.53651275151525,181967.5
1743814972.29,0,0,32.5,0.5,0.5,0.5,23.52951171875,40.46297159396512,1004.5737343384758,72.48756144747493,180691.0
1743814974.28,0,0,34.5,0.5,0.5,0.5,23.534296875,40.48462019418933,1004.5839296884669,72.4020854238102,179249.0
1743814976.32,0,0,42.5,0.0,0.0,0.0,23.538203125000003,40.536380676355954,1004.5836860505107,72.40412805058355,175762.5
1743814978.27,0,0,39.0,0.0,0.0,0.0,23.53810546875,40.5726194514145,1004.593506018803,72.32179991553204,172682.0
1743814980.31,0,0,39.0,1.0,1.0,1.0,23.53751953125,40.58162034311913,1004.6098159510012,72.18506271388216,173576.0
1743814982.27,0,0,39.0,1.0,1.0,1.0,23.5399609375,40.61209952950991,1004.6190696916535,72.10748318055131,173486.5
1743814984.3,0,0,39.5,1.0,2.0,2.0,23.525996093750003,40.67407156213123,1004.617197343114,72.12318019013,175857.0
1743814986.28,0,0,41.5,1.0,2.0,2.0,23.52501953125,40.74653455451467,1004.6093255999267,72.18917361331441,175578.0
1743814988.3,0,0,38.0,1.0,2.0,2.0,23.531171875,40.828877629672284,1004.6017122977166,72.25300082505076,174752.0
1743814990.25,0,0,38.0,1.0,2.0,2.0,23.51701171875,40.88484870710849,1004.6031606793575,72.24085807834416,174938.5
1743814992.31,0,0,33.5,1.0,2.0,2.0,23.5106640625,40.899297453775745,1004.6095619261846,72.18719234261381,174396.5
1743814994.27,0,0,40.5,1.0,2.0,2.0,23.525410156249997,40.888783419964426,1004.6208148033782,72.09285296337637,174117.0
1743814996.31,0,0,37.5,1.0,2.0,2.0,23.536640624999997,40.88394379511537,1004.6147889858494,72.14337078852584,175397.5
1743814998.27,0,0,31.0,1.0,2.0,2.0,23.55275390625,40.870551133028464,1004.5991648970305,72.2743574528862,175026.0
1743815000.29,0,0,31.0,1.0,2.0,2.0,23.56583984375,40.8538057867199,1004.5869694031257,72.37660116971767,175669.0
1743815002.27,0,0,48.5,1.0,2.0,2.0,23.574921875,40.794266246208196,1004.5784911019618,72.44768148909765,177343.0
1743815004.3,0,0,30.0,1.0,2.0,2.0,23.5848828125,40.73181722361065,1004.5867983570331,72.37803513375093,178954.5
1743815006.25,0,0,36.5,1.0,2.0,2.0,23.5848828125,40.73181722361065,1004.5867983570331,72.37803513375093,178954.5
1743815008.28,0,0,36.5,1.0,2.0,2.0,23.58927734375,40.671815631412784,1004.5873165988436,72.3736903235516,179914.0
1743815010.29,0,0,34.0,1.0,2.0,2.0,23.59005859375,40.61446628167975,1004.5939770276459,72.3178509880934,181474.5
1743815012.3,0,0,38.5,1.0,2.0,2.0,23.601875,40.54020036519293,1004.5906755926017,72.34552933107739,182363.0
1743815014.27,0,0,37.5,1.0,2.0,2.0,23.61564453125,40.438999872188006,1004.574103721175,72.48446463530458,181375.5
1743815016.31,0,0,35.0,1.0,2.0,2.0,23.581660156250003,40.32068108393348,1004.5509376754585,72.678687257647,183464.5
1743815018.25,0,0,35.0,1.0,2.0,2.0,23.563496093749997,40.26444758062276,1004.5416030924772,72.75694881518123,184473.5
1743815020.3,0,0,39.5,1.0,2.0,2.0,23.56115234375,40.23705981355411,1004.5297822321457,72.85605624209205,184269.5
1743815022.29,0,0,32.5,1.0,2.0,2.0,23.534296875000003,40.21610535099147,1004.5286268766627,72.86574292550696,184268.5
1743815024.3,0,0,32.5,1.0,2.0,2.0,23.46076171875,40.23840512393251,1004.519813670014,72.93963463661447,185641.0
1743815026.28,0,0,29.0,1.0,2.0,2.0,23.43986328125,40.30552593403085,1004.5134516432656,72.99297534934192,184981.5
1743815028.33,0,0,29.0,1.0,2.0,2.0,23.44005859375,40.48358465395174,1004.5092244965704,73.02841693591503,184573.0
1743815030.28,0,0,42.0,1.0,2.0,2.0,23.467109375,40.48647524182488,1004.5061617698524,73.05409578579211,182760.5
1743815032.3,0,0,35.5,1.0,2.0,2.0,23.49630859375,40.59834173895522,1004.5028260009353,73.08206398853372,182960.0
1743815034.27,0,0,32.5,1.0,2.0,2.0,23.51701171875,40.691243296869594,1004.5025321973823,73.08452730056996,182964.5
1743815036.38,0,0,28.0,1.0,2.0,2.0,23.43830078125,40.68881356414505,1004.4810945277,73.26426961147237,184465.5
1743815038.25,0,0,28.0,1.0,2.0,2.0,23.28341796875,40.70842644033483,1004.4502815055,73.52262426966996,186587.0
1743815040.31,0,0,42.5,1.0,2.0,2.0,23.16330078125,40.73178594509394,1004.4410907493082,73.599686150966,187171.0
1743815042.27,0,0,37.5,1.0,2.0,2.0,23.051386718750003,40.82254257552371,1004.431072119492,73.68369016074902,188458.0
1743815044.3,0,0,25.5,0.0,1.0,1.0,22.917988281249997,40.983629338327574,1004.424550984967,73.73836889540158,188186.5
1743815046.22,0,0,25.5,0.0,1.0,1.0,22.917988281249997,40.983629338327574,1004.424550984967,73.73836889540158,188186.5
1743815048.27,0,0,30.0,0.0,1.0,1.0,22.79044921875,41.19089245650517,1004.4216797292123,73.76244399148447,189544.0
1743815050.3,0,0,32.0,0.5,1.0,1.0,22.589375,41.390393215611724,1004.4096649421454,73.8631871264385,188191.0
1743815052.27,0,0,28.5,0.5,1.0,1.0,22.45158203125,41.502841251305334,1004.4086764519379,73.87147556719665,191524.0
1743815054.31,0,0,30.0,1.0,1.0,1.0,22.3805859375,41.63170604163993,1004.3971759222296,73.96790779590208,192083.0
1743815056.26,0,0,30.0,1.0,1.0,1.0,22.31388671875,41.715550982041115,1004.379705632703,74.1143979888475,192251.0
1743815058.3,0,0,29.0,1.0,2.0,2.0,22.231074218750003,41.846304405977044,1004.3632500578715,74.25238172477299,194122.5
1743815060.27,0,0,31.5,1.0,2.0,2.0,22.1743359375,41.96779896101093,1004.3414264506981,74.43538054442986,194064.5
1743815062.3,0,0,31.0,1.0,2.0,2.0,22.1298046875,42.07854088764297,1004.3115547214952,74.68587069584343,194179.0
1743815064.27,0,0,31.0,1.0,2.0,2.0,22.10958984375,42.14937491388602,1004.3025397129463,74.76146787737616,194464.0
1743815066.33,0,0,28.0,1.0,2.0,2.0,22.10412109375,42.2401335420381,1004.2668444214869,75.06080176984759,193322.5
1743815068.27,0,0,34.5,1.0,2.0,2.0,22.098750000000003,42.321804829836,1004.2412529775764,75.2754119677694,192983.0
1743815070.3,0,0,37.0,1.0,2.0,2.0,22.07443359375,42.4166797393892,1004.2231062328918,75.42759377085376,193835.5
1743815072.28,0,0,27.0,1.0,2.0,2.0,22.046015625000003,42.428800461156015,1004.2030631642615,75.59568068176218,195677.5
1743815074.3,0,0,27.0,1.0,2.0,2.0,22.03390625,42.50066656763505,1004.1931606274229,75.67872728679188,195794.0
1743815076.28,0,0,29.0,1.0,2.0,2.0,22.03869140625,42.5774875060493,1004.1861759209891,75.73730426262122,194809.0
1743815078.3,0,0,29.0,1.0,2.0,2.0,22.04767578125,42.59677864526007,1004.1749071012237,75.83181036377044,194522.5
1743815080.28,0,0,30.0,1.0,2.0,2.0,22.0841015625,42.637432861671854,1004.1712950232995,75.86210330602397,192363.0
1743815082.32,0,0,25.0,2.0,3.0,3.0,22.139375,42.655754084483476,1004.1854032685719,75.74378409569056,191747.0
1743815084.25,0,0,25.0,2.0,3.0,3.0,22.21212890625,42.64547316862706,1004.201514686114,75.60866680093184,192195.5
1743815086.31,0,0,30.5,1.5,2.5,2.5,22.26798828125,42.55394310238735,1004.2002270563232,75.61946535029999,192591.0
1743815088.27,0,0,40.0,1.5,2.5,2.5,22.29005859375,42.46177596378471,1004.1967468139771,75.64865203194742,193210.0
1743815090.34,0,0,35.5,1.0,2.0,2.0,22.3258984375,42.39251852828865,1004.1930838048205,75.67937155655224,192476.5
1743815092.22,0,0,35.5,1.0,2.0,2.0,22.3258984375,42.39251852828865,1004.1930838048205,75.67937155655224,192476.5
1743815094.3,0,0,33.0,2.0,3.0,3.0,22.36671875,42.31468328246514,1004.1953946352737,75.6599919904688,192028.5
1743815096.29,0,0,33.0,2.0,3.0,3.0,22.4122265625,42.49075585764926,1004.330827964842,74.52425515628259,191802.5
1743815098.3,0,0,29.5,2.5,3.0,3.5,22.45138671875,42.15334605670728,1004.268085092152,75.05039790731877,191691.5
1743815100.29,0,0,32.5,2.5,3.0,3.5,22.441523437500003,42.127898574882195,1004.2200766181204,75.45300126617575,193380.5
1743815102.29,0,0,32.5,3.0,3.0,4.0,22.4020703125,42.11139051832414,1004.1855254243196,75.74275961482638,194521.5
1743815104.27,0,0,28.0,3.0,3.0,4.0,22.3520703125,42.130267915178365,1004.1688634768432,75.88249594211013,196261.5
1743815106.31,0,0,28.5,2.0,2.0,3.0,22.331953125,42.21029531709848,1004.1500690671087,76.04011816179299,196438.0
1743815108.27,0,0,34.5,2.0,2.0,3.0,22.347773437500003,42.25164491641762,1004.1359006340604,76.15894543724178,196027.0
1743815110.3,0,0,35.5,2.0,2.5,3.5,22.3954296875,42.47963188222945,1004.1787592926249,75.79950422212526,194695.5
1743815112.26,0,0,35.5,2.0,2.5,3.5,22.40412109375,42.285266970257396,1004.1507217747559,76.0346440436158,195677.5
1743815114.3,0,0,38.5,3.0,4.0,5.0,22.2753125,42.271107091690425,1004.1311506874946,76.19878261379174,197266.5
1743815116.28,0,0,39.0,3.0,4.0,5.0,22.17443359375,42.330118563475544,1004.1081672774085,76.39154266532034,198328.5
1743815118.32,0,0,30.5,3.0,4.0,5.0,22.12248046875,42.37927745209789,1004.09745661104,76.48137345163738,198209.5
1743815120.25,0,0,30.5,3.0,4.0,5.0,22.02462890625,42.435596185247555,1004.0945257634904,76.50595473400772,199894.5
